contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
ce6c92303f38d297e263c7180f03d402	2025bookroll002New Zealand問題入り語注なし	4673	39	0	0.805478	0.005564	0.000428	0	0	1	-0.7522815240899885	1.327284348955241	-0.11025047590542995	-0.2247366995705047	-0.181740525870158	0.42175617525947584
598920e11d1eb2a49501d59fce5ecbb7	2025bookroll001 the great wall黄色マーカーを引こう	924	40	0	0.164502	0.508658	0	0	0	3	-0.7522815240899885	-0.5296391046064155	-0.22043664344346706	1.742313552584236	-0.181740525870158	0.4216968063145229
019f8b946a256d9357eadc5ace2c8678	No.15(1010)平面図形	14535	122	0	0.843068	0.000138	0	0	0	1	-0.7522815240899885	1.436183516192989	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4204691749591868
8d8818c8e140c64c743113f563cf750f	解答[STEP中2]第1章 式の計算	15682	122	0.250096	0.071419	0.000128	0	0	0	1	1.4775788843573958	-0.7993028764604002	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4148431907531819
7504adad8bb96320eb3afdd4df6e1f60	[STEP中1]第2章 文字と式	22673	44	0.298725	0.24108	0.000309	0.000221	0	4.4e-05	0	1.911155917986034	-0.3077907292743524	-0.1635414494577049	-1.208261825647875	-0.181740525870158	0.41330243947625955
703957b6dd9e3a7980e040bee50ded65	1110, 1113 7MES	4506	119	0.255881	0.013538	0.004882	0.000444	0	0	1	1.5291580478101028	-0.9669855766170399	-0.10613136683858745	-0.2247366995705047	-0.181740525870158	0.41304493065412873
38ed162a0dbef7b3fe0f628aa08b90e7	1016A_21BC_後期数Ｓ「02_2 整数問題」	5423	38	0	0.84031	0	0	0	0	1	-0.7522815240899885	1.4281935214273143	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.41247918019351204
bd4c9ab730f5513206b999ec0d90d1fb	5章 平面図形（R7用 未来へひろがる数学1）	2230	33	0.2	0.224664	0.001794	0	0	0	1	1.0309220524945106	-0.35534829057722195	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.41214094477347496
1264a061d82a2edae1574b07249800d6	No.12(0908) 変化と対応	15120	118	0	0.80754	0.000265	0.000331	0	0	1	-0.7522815240899885	1.3332580143674315	-0.13522257462316264	-0.2247366995705047	-0.181740525870158	0.40275774195393366
05f971b5ec196b8c65b75d2ef8267331	0428図形と相似「相似比と面積比・表面積比・体積比」	4672	37	0.016909	0.784889	0	0	0	0	1	-0.601520577707652	1.2676375026062654	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4026841077547997
b22b257ad0519d4500539da3c8bcf4dd	1016A_21BC_後期数Ｓ「02_2 整数問題」	6272	40	0	0.836416	0	0	0	0	1	-0.7522815240899885	1.416912506337562	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.40119816510375983
b5baa9c23ac3e015ad287b17a3d4afa3	【6】 2017年度　本試験　英語【筆記】 第５問	1877	82	0.051145	0	0	0	0	0.259989	3	-0.29627178946791743	-1.0062055001622547	-0.22043664344346706	1.742313552584236	-0.181740525870158	0.4011401453807547
6766aa2750c19aad2fa1b32f36ed4aee	0509図形と相似「etime  平行線と線分の比」	5315	41	0.027846	0.733584	0	0.000188	0	0	1	-0.5040060901221287	1.1190056384101321	-0.17203711190806759	-0.2247366995705047	-0.181740525870158	0.3999662626795891
69f357fcc8e6d119f3d95f33cedb5915	1119, 1120 7MES	4340	115	0.251843	0.019355	0.001613	0.000461	0	0	1	1.4931551675988612	-0.9501335825808074	-0.10175481345506729	-0.2247366995705047	-0.181740525870158	0.39827059786263985
30ef30b64204a3088a26bc2e6ecf7602	0507_１次関数「回転体の体積 他」	3682	37	0.02906	0.74579	0	0	0	0	1	-0.49318204441226077	1.1543667247443685	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.39775186318829403
978d76676f5e7918f81d28e7d092ca0d	0620三平方の定理「３辺がわかる三角形の面積を求める」	7615	40	0.012475	0.796192	0	0	0	0	1	-0.6410542010005303	1.3003825754258522	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.39589555728150816
bbaa9d6a1445eac881750bea6053f564	R7_1年夏休みの演習課題	73510	157	0.212134	0.136988	0.00083	0.000503	0	0.070276	1	1.139109013485892	-0.6093478486175726	-0.09094215215460572	-0.2247366995705047	-0.181740525870158	0.395822839013367
7371364b3d72ac9a3ed8638e6f0be2c9	1029C_30B_1113A後期数Ｓ「04 約束記号問題」	5119	39	0.01973	0.772612	0	0	0	0	1	-0.5763684912599276	1.2320707275017742	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3922694190980328
59dfa2df42d9e3d41f5b02bfc32229dd	1024A_1114BC 後期数Ｓ「06 等周問題6」	16405	106	0	0.832856	0	0	0	0.00634	1	-0.7522815240899885	1.4065990975754876	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3908847563416854
